mem_mib,k,rep,call_idx,call_time_ms
64,30,4,27,72.293582
64,30,4,28,73.781509
64,30,4,29,71.416303
64,30,4,30,72.754880
64,30,5,1,72.727660
64,30,5,2,70.989890
64,30,5,3,70.181174
64,30,5,4,72.161357
64,30,5,5,71.691542
64,30,5,6,72.717702
64,30,5,7,73.373993
64,30,5,8,71.048038
64,30,5,9,73.185994
64,30,5,10,72.876916
64,30,5,11,70.897112
64,30,5,12,70.867829
64,30,5,13,72.356653
64,30,5,14,71.527494
64,30,5,15,70.608843
64,30,5,16,72.035362
64,30,5,17,73.502038
64,30,5,18,70.936566
64,30,5,19,70.793021
64,30,5,20,71.204959
64,30,5,21,72.877678
64,30,5,22,72.478046
64,30,5,23,71.099896
64,30,5,24,71.947518
64,30,5,25,72.360697
64,30,5,26,70.941485
64,30,5,27,70.296604
64,30,5,28,69.808924
64,30,5,29,70.311669
64,30,5,30,73.012718
64,30,6,1,71.896689
64,30,6,2,71.939962
64,30,6,3,69.177001
64,30,6,4,70.497670
64,30,6,5,71.446800
64,30,6,6,73.154796
64,30,6,7,72.829140
64,30,6,8,71.458175
64,30,6,9,72.586490
64,30,6,10,70.755817
64,30,6,11,71.264266
64,30,6,12,70.567249
64,30,6,13,73.631972
64,30,6,14,73.122297
64,30,6,15,70.774819
64,30,6,16,72.013203
64,30,6,17,72.054917
64,30,6,18,72.926753
64,30,6,19,71.766029
64,30,6,20,71.846694
64,30,6,21,72.574647
64,30,6,22,70.326694
64,30,6,23,70.430359
64,30,6,24,70.382020
64,30,6,25,71.779724
64,30,6,26,71.125457
64,30,6,27,70.747217
64,30,6,28,71.993310
64,30,6,29,70.645456
64,30,6,30,71.040593
64,30,7,1,73.285226
64,30,7,2,71.593185
64,30,7,3,71.220011
64,30,7,4,72.519958
64,30,7,5,71.907471
64,30,7,6,70.208837
64,30,7,7,72.579413
64,30,7,8,71.158692
64,30,7,9,72.722643
64,30,7,10,73.016682
64,30,7,11,73.557800
64,30,7,12,86.605278
64,30,7,13,71.128418
64,30,7,14,72.095880
64,30,7,15,70.704078
64,30,7,16,70.826517
64,30,7,17,72.873137
64,30,7,18,70.919311
64,30,7,19,71.640700
64,30,7,20,71.921533
64,30,7,21,71.466136
64,30,7,22,71.105602
64,30,7,23,70.953812
64,30,7,24,72.155741
64,30,7,25,74.059548
64,30,7,26,72.078572
64,30,7,27,72.438700
64,30,7,28,72.439818
64,30,7,29,72.520713
64,30,7,30,71.853642
64,30,8,1,71.905043
64,30,8,2,71.984428
64,30,8,3,70.605400
64,30,8,4,70.999958
64,30,8,5,70.429122
64,30,8,6,70.861384
64,30,8,7,71.386721
64,30,8,8,73.286127
64,30,8,9,72.431571
64,30,8,10,72.091310
64,30,8,11,71.201365
64,30,8,12,71.863951
64,30,8,13,74.752167
64,30,8,14,71.617398
64,30,8,15,71.996177
64,30,8,16,71.335918
64,30,8,17,69.687546
64,30,8,18,73.522000
64,30,8,19,76.888615
64,30,8,20,72.431532
64,30,8,21,72.941066
64,30,8,22,71.846114
64,30,8,23,72.197977
64,30,8,24,72.582671
64,30,8,25,72.177879
64,30,8,26,72.019979
64,30,8,27,72.245647
64,30,8,28,70.883278
64,30,8,29,70.160785
64,30,8,30,72.244248
64,30,9,1,72.918740
64,30,9,2,72.438698
64,30,9,3,72.696375
64,30,9,4,73.305479
64,30,9,5,72.897668
64,30,9,6,71.584468
64,30,9,7,72.110085
64,30,9,8,72.115051
64,30,9,9,74.195767
64,30,9,10,71.700900
64,30,9,11,71.302736
64,30,9,12,71.102563
64,30,9,13,72.394239
64,30,9,14,71.988745
64,30,9,15,71.880410
64,30,9,16,71.383260
64,30,9,17,72.662428
64,30,9,18,70.838680
64,30,9,19,72.392847
64,30,9,20,72.420058
64,30,9,21,70.763412
64,30,9,22,71.211085
64,30,9,23,72.238831
64,30,9,24,70.321699
64,30,9,25,71.708197
64,30,9,26,70.522791
64,30,9,27,70.812846
64,30,9,28,72.480913
64,30,9,29,73.179710
64,30,9,30,71.856977
64,30,10,1,72.733171
64,30,10,2,72.154763
64,30,10,3,70.888170
64,30,10,4,72.110816
64,30,10,5,71.189153
64,30,10,6,70.664649
64,30,10,7,71.838378
64,30,10,8,70.931715
64,30,10,9,72.874702
64,30,10,10,72.074448
64,30,10,11,71.491853
64,30,10,12,73.438941
64,30,10,13,72.079641
64,30,10,14,72.381134
64,30,10,15,71.100726
64,30,10,16,73.100120
64,30,10,17,72.282187
64,30,10,18,71.194039
64,30,10,19,71.252088
64,30,10,20,71.767349
64,30,10,21,70.989023
64,30,10,22,71.106204
64,30,10,23,71.203734
64,30,10,24,73.273702
64,30,10,25,75.047383
64,30,10,26,72.162493
64,30,10,27,70.958773
64,30,10,28,71.138784
64,30,10,29,70.941779
64,30,10,30,71.850624
64,30,11,1,72.053509
64,30,11,2,73.296765
64,30,11,3,71.496755
64,30,11,4,71.920589
64,30,11,5,71.945348
64,30,11,6,73.425567
64,30,11,7,71.544956
64,30,11,8,72.487345
64,30,11,9,71.950731
64,30,11,10,72.556555
64,30,11,11,71.292888
64,30,11,12,72.931120
64,30,11,13,72.340217
64,30,11,14,72.913541
64,30,11,15,72.679313
64,30,11,16,71.468251
64,30,11,17,71.944932
64,30,11,18,71.185944
64,30,11,19,71.957170
64,30,11,20,72.326705
64,30,11,21,73.053464
64,30,11,22,72.821557
64,30,11,23,71.626664
64,30,11,24,70.966585
64,30,11,25,69.773736
64,30,11,26,71.628491
64,30,11,27,71.043624
64,30,11,28,72.447273
64,30,11,29,72.755549
64,30,11,30,73.475598
64,30,12,1,74.291377
64,30,12,2,73.008119
64,30,12,3,73.071482
64,30,12,4,72.699206
64,30,12,5,72.808964
64,30,12,6,71.362460
64,30,12,7,70.801344
64,30,12,8,72.727593
64,30,12,9,71.994315
64,30,12,10,71.849087
64,30,12,11,72.654079
64,30,12,12,71.788542
64,30,12,13,72.460166
64,30,12,14,71.881942
64,30,12,15,71.403523
64,30,12,16,73.342136
64,30,12,17,72.159537
64,30,12,18,72.447694
64,30,12,19,71.651228
64,30,12,20,70.496704
64,30,12,21,72.204304
64,30,12,22,71.385046
64,30,12,23,71.907305
64,30,12,24,73.596868
64,30,12,25,71.091945
64,30,12,26,71.965556
64,30,12,27,72.367750
64,30,12,28,71.217435
64,30,12,29,73.514502
64,30,12,30,75.762901
64,30,13,1,71.951753
64,30,13,2,72.312028
64,30,13,3,72.952199
64,30,13,4,71.908027
64,30,13,5,72.067701
64,30,13,6,72.962640
64,30,13,7,71.913450
64,30,13,8,72.295899
64,30,13,9,71.986589
64,30,13,10,71.055068
64,30,13,11,74.194073
64,30,13,12,72.178478
64,30,13,13,72.591280
64,30,13,14,71.477366
64,30,13,15,73.042339
64,30,13,16,71.886799
64,30,13,17,71.393822
64,30,13,18,72.340946
64,30,13,19,70.992307
64,30,13,20,74.059107
64,30,13,21,73.604678
64,30,13,22,73.420724
64,30,13,23,73.352549
64,30,13,24,73.422641
64,30,13,25,72.395881
64,30,13,26,72.284332
64,30,13,27,72.065666
64,30,13,28,72.569482
64,30,13,29,71.564809
64,30,13,30,72.251823
64,30,14,1,74.018528
64,30,14,2,71.781432
64,30,14,3,70.763856
64,30,14,4,72.543818
64,30,14,5,72.409119
64,30,14,6,74.449674
64,30,14,7,74.094686
64,30,14,8,71.991236
64,30,14,9,72.545704
64,30,14,10,70.918194
64,30,14,11,73.466890
64,30,14,12,71.868692
64,30,14,13,71.045769
64,30,14,14,70.794981
64,30,14,15,71.031897
64,30,14,16,72.469325
64,30,14,17,70.727340
64,30,14,18,72.734329
64,30,14,19,72.302039
64,30,14,20,72.897146
64,30,14,21,71.713743
64,30,14,22,73.251988
64,30,14,23,71.863050
64,30,14,24,70.691467
64,30,14,25,73.012589
64,30,14,26,71.709064
64,30,14,27,73.785243
64,30,14,28,71.945671
64,30,14,29,72.532633
64,30,14,30,72.688033
64,30,15,1,72.197373
64,30,15,2,70.605442
64,30,15,3,72.761304
64,30,15,4,71.985761
64,30,15,5,76.586760
64,30,15,6,74.090496
64,30,15,7,70.722676
64,30,15,8,72.593742
64,30,15,9,72.239036
64,30,15,10,70.630905
64,30,15,11,73.287439
64,30,15,12,94.585759
64,30,15,13,73.309029
64,30,15,14,72.049827
64,30,15,15,72.583741
64,30,15,16,72.073755
64,30,15,17,71.097634
64,30,15,18,72.245208
64,30,15,19,71.912335
64,30,15,20,71.676338
64,30,15,21,71.474877
64,30,15,22,72.693167
64,30,15,23,72.753834
64,30,15,24,73.006035
64,30,15,25,71.908096
64,30,15,26,72.265079
64,30,15,27,72.723833
64,30,15,28,73.649298
64,30,15,29,72.115663
64,30,15,30,72.645314
64,30,16,1,73.441973
64,30,16,2,72.164573
64,30,16,3,71.338661
64,30,16,4,70.263056
64,30,16,5,73.132338
64,30,16,6,72.576779
64,30,16,7,71.542518
64,30,16,8,72.375530
64,30,16,9,71.244723
64,30,16,10,71.942276
64,30,16,11,73.089952
64,30,16,12,73.744815
64,30,16,13,72.530822
64,30,16,14,72.205256
64,30,16,15,72.601970
64,30,16,16,72.135286
64,30,16,17,73.678247
64,30,16,18,72.226584
64,30,16,19,72.879362
64,30,16,20,72.116854
64,30,16,21,70.944526
64,30,16,22,72.067230
64,30,16,23,72.310785
64,30,16,24,73.515440
64,30,16,25,71.860678
64,30,16,26,72.003622
64,30,16,27,72.413323
64,30,16,28,72.363158
64,30,16,29,72.006911
64,30,16,30,71.250107
64,30,17,1,72.159628
64,30,17,2,71.448203
64,30,17,3,74.571007
64,30,17,4,74.148985
64,30,17,5,71.666031
64,30,17,6,73.446061
64,30,17,7,71.303690
64,30,17,8,72.223067
64,30,17,9,72.484930
64,30,17,10,75.202357
64,30,17,11,71.434120
64,30,17,12,73.296587
64,30,17,13,71.883019
64,30,17,14,70.876612
64,30,17,15,73.672332
64,30,17,16,72.630481
64,30,17,17,71.381831
64,30,17,18,72.743222
64,30,17,19,72.674097
64,30,17,20,72.284807
64,30,17,21,72.146456
64,30,17,22,71.901036
64,30,17,23,72.711728
64,30,17,24,71.762878
64,30,17,25,72.712881
64,30,17,26,70.566494
64,30,17,27,70.521733
64,30,17,28,72.799799
64,30,17,29,70.542647
64,30,17,30,74.188593
64,30,18,1,73.669790
64,30,18,2,72.105999
64,30,18,3,73.221905
64,30,18,4,73.087557
64,30,18,5,70.914139
64,30,18,6,71.099013
64,30,18,7,71.353675
64,30,18,8,71.786123
64,30,18,9,70.797551
64,30,18,10,70.680007
64,30,18,11,74.196061
64,30,18,12,72.022375
64,30,18,13,72.537407
64,30,18,14,73.330361
64,30,18,15,72.397397
64,30,18,16,71.919477
64,30,18,17,72.986344
64,30,18,18,73.362788
64,30,18,19,71.870803
64,30,18,20,72.469306
64,30,18,21,70.222114
64,30,18,22,71.189087
64,30,18,23,72.855943
64,30,18,24,72.565780
64,30,18,25,71.636105
64,30,18,26,75.180650
64,30,18,27,72.114600
64,30,18,28,71.194259
64,30,18,29,73.088408
64,30,18,30,71.503304
64,30,19,1,71.813433
64,30,19,2,72.855196
64,30,19,3,71.320609
64,30,19,4,71.427496
64,30,19,5,73.844822
64,30,19,6,72.957183
64,30,19,7,73.683707
64,30,19,8,71.598764
64,30,19,9,73.441720
64,30,19,10,72.248597
64,30,19,11,73.812873
64,30,19,12,72.137779
64,30,19,13,71.113077
64,30,19,14,70.802788
64,30,19,15,73.607285
64,30,19,16,72.095678
64,30,19,17,71.527134
64,30,19,18,72.233446
64,30,19,19,71.219283
64,30,19,20,71.317680
64,30,19,21,73.378802
64,30,19,22,72.369536
64,30,19,23,70.015506
64,30,19,24,72.248255
64,30,19,25,72.324332
64,30,19,26,73.265933
64,30,19,27,72.543230
64,30,19,28,71.815572
64,30,19,29,72.098158
64,30,19,30,70.873855
64,30,20,1,73.449899
64,30,20,2,72.069168
64,30,20,3,72.988905
64,30,20,4,73.028737
64,30,20,5,72.477977
64,30,20,6,71.466483
64,30,20,7,72.876717
64,30,20,8,71.740747
64,30,20,9,71.846944
64,30,20,10,70.875618
64,30,20,11,72.264878
64,30,20,12,72.303496
64,30,20,13,71.271638
64,30,20,14,71.301315
64,30,20,15,72.243504
64,30,20,16,71.957617
64,30,20,17,73.335042
64,30,20,18,73.656005
64,30,20,19,72.461607
64,30,20,20,71.505169
64,30,20,21,71.130880
64,30,20,22,70.925333
64,30,20,23,71.213187
64,30,20,24,71.209560
64,30,20,25,70.501157
64,30,20,26,70.504342
64,30,20,27,71.099994
64,30,20,28,70.912892
64,30,20,29,72.686927
64,30,20,30,72.862258
64,30,21,1,71.626763
64,30,21,2,71.924984
64,30,21,3,70.930209
64,30,21,4,70.337734
64,30,21,5,71.651776
64,30,21,6,72.056164
64,30,21,7,72.603363
64,30,21,8,71.649076
64,30,21,9,72.122526
64,30,21,10,71.129145
64,30,21,11,70.898702
64,30,21,12,71.037815
64,30,21,13,73.651461
64,30,21,14,71.791421
64,30,21,15,72.609591
64,30,21,16,70.904048
64,30,21,17,72.488082
64,30,21,18,72.747725
64,30,21,19,71.555217
64,30,21,20,73.738423
64,30,21,21,72.880250
64,30,21,22,72.902592
64,30,21,23,72.504588
64,30,21,24,71.562408
64,30,21,25,73.502219
64,30,21,26,73.805997
64,30,21,27,71.958886
64,30,21,28,72.304156
64,30,21,29,72.382814
64,30,21,30,71.487780
64,30,22,1,71.999478
64,30,22,2,72.152545
64,30,22,3,72.412182
64,30,22,4,72.604194
64,30,22,5,71.500984
64,30,22,6,73.977602
64,30,22,7,71.328019
64,30,22,8,73.377988
64,30,22,9,73.500873
64,30,22,10,72.817802
64,30,22,11,72.875704
64,30,22,12,72.535769
64,30,22,13,70.752867
64,30,22,14,71.265643
64,30,22,15,71.355201
64,30,22,16,72.389259
64,30,22,17,72.928871
64,30,22,18,80.622971
64,30,22,19,70.783543
64,30,22,20,71.686080
64,30,22,21,82.277477
64,30,22,22,71.224500
64,30,22,23,71.125621
64,30,22,24,71.252337
64,30,22,25,70.640252
64,30,22,26,70.728027
64,30,22,27,70.754762
64,30,22,28,71.306300
64,30,22,29,71.280076
64,30,22,30,70.971877
64,30,23,1,72.061369
64,30,23,2,82.247285
64,30,23,3,72.715023
64,30,23,4,73.182352
64,30,23,5,71.181652
64,30,23,6,72.196465
64,30,23,7,71.377564
64,30,23,8,70.418049
64,30,23,9,72.388048
64,30,23,10,71.580718
64,30,23,11,70.450082
64,30,23,12,70.530426
64,30,23,13,70.553677
64,30,23,14,70.743632
64,30,23,15,71.790311
64,30,23,16,73.422707
64,30,23,17,72.695446
64,30,23,18,72.786490
64,30,23,19,72.118345
64,30,23,20,72.547286
64,30,23,21,70.828809
64,30,23,22,71.565570
64,30,23,23,70.693175
64,30,23,24,72.083326
64,30,23,25,73.065613
64,30,23,26,75.317371
64,30,23,27,71.729090
64,30,23,28,71.965284
64,30,23,29,70.818928
64,30,23,30,72.642190
64,30,24,1,77.509536
64,30,24,2,81.371225
64,30,24,3,72.026810
64,30,24,4,71.442084
64,30,24,5,71.987900
64,30,24,6,71.883232
64,30,24,7,71.370436
64,30,24,8,71.646035
64,30,24,9,71.002895
64,30,24,10,70.401389
64,30,24,11,69.880767
64,30,24,12,72.564690
64,30,24,13,73.807442
64,30,24,14,71.526302
64,30,24,15,71.896014
64,30,24,16,71.285555
64,30,24,17,70.160831
64,30,24,18,70.297235
64,30,24,19,71.617669
64,30,24,20,70.363398
64,30,24,21,70.652187
64,30,24,22,70.488687
64,30,24,23,70.278909
64,30,24,24,70.057138
64,30,24,25,71.215242
64,30,24,26,73.453900
64,30,24,27,71.742493
64,30,24,28,70.771425
64,30,24,29,72.846939
64,30,24,30,71.121763
64,30,25,1,71.679719
64,30,25,2,71.645492
64,30,25,3,70.404061
64,30,25,4,70.529790
64,30,25,5,71.609041
64,30,25,6,71.663983
64,30,25,7,71.465014
64,30,25,8,74.644264
64,30,25,9,72.202433
64,30,25,10,71.714363
64,30,25,11,71.112042
64,30,25,12,70.187838
64,30,25,13,71.179510
64,30,25,14,69.962044
64,30,25,15,69.941556
64,30,25,16,71.905903
64,30,25,17,72.356964
64,30,25,18,70.386397
64,30,25,19,72.503870
64,30,25,20,72.113114
64,30,25,21,70.863795
64,30,25,22,70.420929
64,30,25,23,70.880008
64,30,25,24,71.124899
64,30,25,25,72.922925
64,30,25,26,72.048287
64,30,25,27,71.110671
64,30,25,28,71.799704
64,30,25,29,71.351978
64,30,25,30,70.570101
64,30,26,1,75.166060
64,30,26,2,74.529174
64,30,26,3,73.256547
64,30,26,4,73.290835
64,30,26,5,71.549719
64,30,26,6,72.952816
64,30,26,7,70.925933
64,30,26,8,71.502461
64,30,26,9,70.788515
64,30,26,10,69.411915
64,30,26,11,70.492107
64,30,26,12,69.822267
64,30,26,13,69.488007
64,30,26,14,70.638905
64,30,26,15,71.777882
64,30,26,16,70.539118
64,30,26,17,73.001999
64,30,26,18,71.496885
64,30,26,19,72.624034
64,30,26,20,70.334388
64,30,26,21,72.491275
64,30,26,22,71.562576
64,30,26,23,70.253743
64,30,26,24,70.847048
64,30,26,25,69.796567
64,30,26,26,69.662963
64,30,26,27,70.255582
64,30,26,28,72.575359
64,30,26,29,72.956624
64,30,26,30,71.854772
64,30,27,1,71.785298
64,30,27,2,71.848724
64,30,27,3,70.895473
64,30,27,4,70.091170
64,30,27,5,70.453389
64,30,27,6,70.287909
64,30,27,7,70.955422
64,30,27,8,70.056352
64,30,27,9,72.885302
64,30,27,10,70.473064
64,30,27,11,70.417685
64,30,27,12,72.990049
64,30,27,13,70.356751
64,30,27,14,69.353394
64,30,27,15,68.796645
64,30,27,16,69.636234
64,30,27,17,69.211533
64,30,27,18,72.549937
64,30,27,19,71.920667
64,30,27,20,70.098824
64,30,27,21,69.090868
64,30,27,22,69.370991
64,30,27,23,69.318710
64,30,27,24,73.751361
64,30,27,25,71.350157
64,30,27,26,70.652641
64,30,27,27,71.886175
64,30,27,28,70.406184
64,30,27,29,69.414932
64,30,27,30,71.305608
64,30,28,1,73.670670
64,30,28,2,71.524321
64,30,28,3,71.253663
64,30,28,4,70.392376
64,30,28,5,70.789967
64,30,28,6,70.130090
64,30,28,7,75.667191
64,30,28,8,71.908093
64,30,28,9,70.700386
64,30,28,10,72.094258
64,30,28,11,70.948844
64,30,28,12,71.438230
64,30,28,13,70.987938
64,30,28,14,70.923019
64,30,28,15,70.866656
64,30,28,16,70.373818
64,30,28,17,71.472636
64,30,28,18,72.508516
64,30,28,19,72.239856
64,30,28,20,72.936875
64,30,28,21,72.480414
64,30,28,22,70.968594
64,30,28,23,70.823224
64,30,28,24,72.517977
64,30,28,25,72.057272
64,30,28,26,72.643379
64,30,28,27,72.427289
64,30,28,28,71.025830
64,30,28,29,72.163886
64,30,28,30,72.537508
64,30,29,1,72.090576
64,30,29,2,70.746545
64,30,29,3,72.037308
64,30,29,4,69.939845
64,30,29,5,71.213727
64,30,29,6,70.510502
64,30,29,7,70.731736
64,30,29,8,72.321132
64,30,29,9,71.762229
64,30,29,10,72.606241
64,30,29,11,70.288298
64,30,29,12,71.177645
64,30,29,13,71.133602
64,30,29,14,70.890201
64,30,29,15,72.681920
64,30,29,16,74.742179
64,30,29,17,72.208168
64,30,29,18,71.567108
64,30,29,19,71.238021
64,30,29,20,69.921308
64,30,29,21,71.520245
64,30,29,22,70.721752
64,30,29,23,72.391210
64,30,29,24,71.609511
64,30,29,25,70.869088
64,30,29,26,69.124280
64,30,29,27,69.562554
64,30,29,28,69.931779
64,30,29,29,72.557867
64,30,29,30,70.212127
64,30,30,1,69.826111
64,30,30,2,70.506103
64,30,30,3,72.263581
64,30,30,4,70.873577
64,30,30,5,71.715920
64,30,30,6,70.255177
64,30,30,7,72.495227
64,30,30,8,72.291611
64,30,30,9,70.742039
64,30,30,10,69.698165
64,30,30,11,73.405882
64,30,30,12,73.384277
64,30,30,13,74.992271
64,30,30,14,70.775075
64,30,30,15,72.403825
64,30,30,16,70.178396
64,30,30,17,70.467973
64,30,30,18,72.973653
64,30,30,19,71.141433
64,30,30,20,71.442550
64,30,30,21,71.114184
64,30,30,22,72.367964
64,30,30,23,71.813128
64,30,30,24,70.935012
64,30,30,25,72.692082
64,30,30,26,71.262906
64,30,30,27,72.342968
64,30,30,28,69.976011
64,30,30,29,70.012066
64,30,30,30,71.728264
64,30,31,1,71.414295
64,30,31,2,79.182411
64,30,31,3,72.330903
64,30,31,4,70.310101
64,30,31,5,69.288943
64,30,31,6,70.745621
64,30,31,7,72.324370
64,30,31,8,70.128392
64,30,31,9,70.359344
64,30,31,10,71.626913
64,30,31,11,70.480938
64,30,31,12,70.203745
64,30,31,13,72.585420
64,30,31,14,72.172855
64,30,31,15,69.509319
64,30,31,16,71.334181
64,30,31,17,70.293399
64,30,31,18,69.278882
64,30,31,19,70.042852
64,30,31,20,73.485966
64,30,31,21,72.771570
64,30,31,22,70.281139
64,30,31,23,69.788457
64,30,31,24,70.880224
64,30,31,25,69.167449
64,30,31,26,71.237350
64,30,31,27,70.151595
64,30,31,28,70.407750
64,30,31,29,70.818111
64,30,31,30,69.952368
64,30,32,1,71.794070
64,30,32,2,70.337224
64,30,32,3,69.603209
64,30,32,4,70.842928
64,30,32,5,69.873929
64,30,32,6,74.067977
64,30,32,7,70.737761
64,30,32,8,69.360765
64,30,32,9,69.323642
64,30,32,10,71.084864
64,30,32,11,70.334475
64,30,32,12,69.131224
64,30,32,13,73.246834
64,30,32,14,71.479320
64,30,32,15,72.582320
64,30,32,16,72.352072
64,30,32,17,70.747387
64,30,32,18,70.650083
64,30,32,19,72.594635
64,30,32,20,70.999118
64,30,32,21,69.707783
64,30,32,22,71.463897
64,30,32,23,70.261828
64,30,32,24,71.650902
64,30,32,25,70.339904
64,30,32,26,72.604662
64,30,32,27,73.782916
64,30,32,28,72.487108
64,30,32,29,79.657641
64,30,32,30,70.956535
64,30,33,1,71.598159
64,30,33,2,71.039857
64,30,33,3,70.046943
64,30,33,4,70.293146
64,30,33,5,69.980468
64,30,33,6,70.452028
64,30,33,7,71.171739
64,30,33,8,70.929717
64,30,33,9,71.124527
64,30,33,10,70.623171
64,30,33,11,70.174099
64,30,33,12,73.440949
64,30,33,13,72.879999
64,30,33,14,77.424243
64,30,33,15,71.340492
64,30,33,16,71.130714
64,30,33,17,70.793856
64,30,33,18,72.047587
64,30,33,19,70.865650
64,30,33,20,70.563956
64,30,33,21,69.886814
64,30,33,22,71.804268
64,30,33,23,71.196851
64,30,33,24,73.590094
64,30,33,25,72.510377
64,30,33,26,72.888595
64,30,33,27,70.263367
64,30,33,28,71.165516
64,30,33,29,69.866943
64,30,33,30,70.024962
64,30,34,1,72.361403
64,30,34,2,71.113075
64,30,34,3,72.484498
64,30,34,4,70.422570
64,30,34,5,72.553884
64,30,34,6,73.916871
64,30,34,7,71.043243
64,30,34,8,72.556842
64,30,34,9,70.158578
64,30,34,10,71.494705
64,30,34,11,71.271171
64,30,34,12,72.015112
64,30,34,13,70.715015
64,30,34,14,70.334124
64,30,34,15,71.256700
64,30,34,16,70.698706
64,30,34,17,72.594286
64,30,34,18,72.189419
64,30,34,19,71.918273
64,30,34,20,73.264268
64,30,34,21,72.162235
64,30,34,22,70.304398
64,30,34,23,70.617263
64,30,34,24,74.019377
64,30,34,25,71.192520
64,30,34,26,71.567168
64,30,34,27,70.165097
64,30,34,28,71.639677
64,30,34,29,72.841711
64,30,34,30,71.005082
64,30,35,1,71.900140
64,30,35,2,72.719367
64,30,35,3,72.515114
64,30,35,4,70.373172
64,30,35,5,70.958011
64,30,35,6,71.162169
64,30,35,7,71.049674
64,30,35,8,71.129758
64,30,35,9,73.269122
64,30,35,10,70.699300
64,30,35,11,69.811043
64,30,35,12,71.561931
64,30,35,13,71.261667
64,30,35,14,71.080139
64,30,35,15,74.641355
64,30,35,16,71.424383
64,30,35,17,70.728162
64,30,35,18,70.803814
64,30,35,19,71.614082
64,30,35,20,70.758240
64,30,35,21,72.299578
64,30,35,22,70.685761
64,30,35,23,71.158076
64,30,35,24,70.963654
64,30,35,25,71.925397
64,30,35,26,72.079717
64,30,35,27,69.848810
64,30,35,28,70.506321
64,30,35,29,69.106472
64,30,35,30,70.443016
64,30,36,1,73.920565
64,30,36,2,71.177849
64,30,36,3,71.309964
64,30,36,4,71.055742
64,30,36,5,71.790581
64,30,36,6,71.239171
64,30,36,7,69.824346
64,30,36,8,70.217090
64,30,36,9,69.787998
64,30,36,10,70.737112
64,30,36,11,73.935925
64,30,36,12,72.846440
64,30,36,13,71.779292
64,30,36,14,70.839602
64,30,36,15,70.025220
64,30,36,16,71.316429
64,30,36,17,71.939667
64,30,36,18,71.369991
64,30,36,19,71.136165
64,30,36,20,70.421603
64,30,36,21,69.984717
64,30,36,22,71.589875
64,30,36,23,69.815150
64,30,36,24,70.824714
64,30,36,25,73.467264
64,30,36,26,71.523039
64,30,36,27,71.681437
64,30,36,28,70.622742
64,30,36,29,71.165766
64,30,36,30,75.489970
64,30,37,1,72.936460
64,30,37,2,70.883098
64,30,37,3,70.069769
64,30,37,4,72.201670
64,30,37,5,71.633702
64,30,37,6,72.332415
64,30,37,7,75.878419
64,30,37,8,87.190491
64,30,37,9,71.923846
64,30,37,10,70.585189
64,30,37,11,69.567622
64,30,37,12,70.101981
64,30,37,13,71.383412
64,30,37,14,72.229835
64,30,37,15,71.676779
64,30,37,16,70.907974
64,30,37,17,72.953222
64,30,37,18,72.147541
64,30,37,19,72.386254
64,30,37,20,73.370039
64,30,37,21,73.135694
64,30,37,22,71.244362
64,30,37,23,71.986709
64,30,37,24,70.603495
64,30,37,25,71.435237
64,30,37,26,70.453876
64,30,37,27,71.504523
64,30,37,28,69.708436
64,30,37,29,70.287870
64,30,37,30,68.824745
64,30,38,1,70.264166
64,30,38,2,72.087857
64,30,38,3,76.528420
64,30,38,4,70.920456
64,30,38,5,71.087739
64,30,38,6,71.467814
64,30,38,7,73.657418
64,30,38,8,71.271827
64,30,38,9,71.413529
64,30,38,10,70.562790
64,30,38,11,73.240026
64,30,38,12,70.170124
64,30,38,13,70.904122
64,30,38,14,73.057098
64,30,38,15,72.659206
64,30,38,16,73.148507
64,30,38,17,71.461652
64,30,38,18,70.525393
64,30,38,19,71.493761
64,30,38,20,70.886969
64,30,38,21,71.618103
64,30,38,22,71.489392
64,30,38,23,73.111782
64,30,38,24,71.355662
64,30,38,25,70.667001
64,30,38,26,70.684979
64,30,38,27,70.527656
64,30,38,28,73.531745
64,30,38,29,74.055318
64,30,38,30,71.464529
64,30,39,1,70.186128
64,30,39,2,70.935410
64,30,39,3,71.417021
64,30,39,4,71.918532
64,30,39,5,75.012072
64,30,39,6,72.930826
64,30,39,7,70.726741
64,30,39,8,72.634734
64,30,39,9,74.121357
64,30,39,10,73.991034
64,30,39,11,72.751180
64,30,39,12,72.623605
64,30,39,13,73.475977
64,30,39,14,72.709420
64,30,39,15,71.533974
64,30,39,16,70.337052
64,30,39,17,70.638352
64,30,39,18,71.048095
64,30,39,19,71.034678
64,30,39,20,72.939586
64,30,39,21,71.916000
64,30,39,22,71.933758
64,30,39,23,72.565171
64,30,39,24,74.986385
64,30,39,25,71.092500
64,30,39,26,73.878654
64,30,39,27,73.312693
64,30,39,28,72.052834
64,30,39,29,71.160242
64,30,39,30,70.856956
64,30,40,1,71.265230
64,30,40,2,70.804811
64,30,40,3,70.553131
64,30,40,4,70.384314
64,30,40,5,71.066110
64,30,40,6,73.231942
64,30,40,7,71.371647
64,30,40,8,72.740425
64,30,40,9,71.858297
64,30,40,10,70.508682
64,30,40,11,71.979932
64,30,40,12,72.125984
64,30,40,13,70.182586
64,30,40,14,81.312267
64,30,40,15,70.326001
64,30,40,16,70.860935
64,30,40,17,71.460621
64,30,40,18,73.257656
64,30,40,19,74.180910
64,30,40,20,84.271070
64,30,40,21,71.703850
